id,date_of_birth,number_dependants,credit_utilization,debt_to_income_ratio,monthly_income,number_open_credit_lines,number_open_loans,number_90_days_past_due,number_charged_off,score1,score2,target
390,1943-10-14,0,0.0046823097715472,0.2940501976944024,2900,4,2,1,0,797,750,0
391,1948-04-19,1,0.0510648457851634,0.1477450525252238,2400,4,3,0,0,558,583,0
392,1943-01-02,0,0.0283960438039804,0.241297129276148,2100,4,5,0,0,702,704,0
393,1930-05-08,1,0.0327314105655306,0.2988939638431793,2100,5,2,0,0,705,613,0
394,1989-05-21,2,0.0236753254578089,0.4069432853624613,2600,7,4,0,0,749,747,0
396,1983-06-12,0,0.0086891635835651,0.4534917103371357,2300,4,1,0,0,810,834,0
397,1958-11-28,1,0.0451217682328568,0.1586938867479833,2500,4,3,0,0,772,718,0
398,1949-12-30,0,0.0032629113336965,0.340632283628702,2300,5,2,0,1,560,634,0
399,1989-08-11,2,0.0304418017400823,0.4775669085605725,2500,5,2,0,0,567,694,0
400,1991-05-30,1,0.0743471226837324,0.4953532688556105,2200,6,3,0,0,699,703,0
401,1934-11-19,1,0.127905817268547,0.2964911631939558,2100,5,0,0,0,679,804,0
404,1957-10-30,1,0.0451438196029378,0.218314987487376,2100,5,1,0,1,819,598,0
405,1963-02-14,0,0.0420691011022363,0.2861281990386411,2600,4,3,0,0,656,548,0
406,1954-06-13,2,0.01220257466714,0.3226883042907428,2100,6,4,0,1,527,687,0
408,1952-12-15,2,0.0795206543420818,0.1918256019456338,2200,9,1,0,0,534,733,0
410,1972-09-30,1,0.0186230822594499,0.2591576699710156,3100,5,1,0,0,826,530,0
412,1945-05-22,0,0.0069312192806837,0.2582633884466175,2300,1,6,0,0,810,576,0
413,1994-04-19,0,0.0378061630397584,0.4410582926146442,2000,2,0,0,0,684,550,0
414,1972-11-29,0,0.0816508439445809,0.1956025071700798,2300,6,0,0,0,698,727,0
415,1945-04-03,1,0.030576826038798,0.3829470881773061,2000,3,1,1,0,717,640,0
416,1969-01-19,0,0.1274083987607896,0.613405144744761,2100,5,6,0,0,772,683,0
417,1987-12-08,0,0.0104207441897326,0.4023891469926373,2200,6,0,0,0,695,801,0
418,1983-11-11,0,0.0342494430077886,0.3715745556283046,2000,7,2,1,0,720,524,0
419,1959-05-19,2,0.1711141229118095,0.1791908978143934,2000,2,2,0,0,600,520,0
421,1969-07-06,1,0.0439581603956584,0.2918968727248707,2100,3,2,0,0,561,834,0
422,1952-12-30,0,0.0190910076386006,0.1997587500187838,2700,7,4,0,0,618,658,0
423,1932-12-29,1,0.0982323045627002,0.3059686443853469,2000,8,2,0,0,774,810,0
424,1962-07-07,0,0.0799305626007043,0.3541444784285378,2000,4,1,0,0,806,614,0
426,1938-05-20,0,0.0189532557196388,0.3450189286952439,2100,4,3,0,0,703,758,0
427,1972-02-10,0,0.0178304762031542,0.567532204746964,2900,3,1,0,0,524,613,0
428,1949-09-11,1,0.0188087529976056,0.25785928855048,2000,6,1,0,1,743,692,0
429,1992-03-02,2,0.0279750867621359,0.2743717483933119,2000,7,1,0,0,731,593,0
430,1955-04-20,3,0.023125750510732,0.2485484675133528,2300,6,3,0,0,784,509,0
437,1970-12-25,0,0.0934859407609715,0.1921108353930843,2200,5,3,0,0,733,644,0
438,1984-03-28,0,0.0097525824859304,0.2602895541070641,3300,2,2,0,0,749,804,0
439,1980-12-21,0,0.0018662620429821,0.2347323790636427,2100,3,2,0,0,793,500,0
440,1960-08-16,2,0.0891831910945806,0.4671752214245128,2200,4,0,0,0,530,621,0
442,1965-03-01,0,0.0234955550943165,0.2794109420559117,2200,2,2,0,1,743,514,0
443,1931-07-10,1,0.1584786974932958,0.3807648748430829,2400,1,3,0,0,578,715,0
444,1977-06-30,1,0.0133076783342772,0.196448597671006,2300,2,3,0,0,689,580,0
445,1998-08-06,1,0.1440505479022696,0.4577642014785479,2200,3,3,0,0,749,723,0
446,1957-11-14,1,0.0399750101000423,0.3669372277441641,2000,5,2,0,0,684,822,0
447,1998-06-11,1,0.0181966879700504,0.2857947897189493,2900,4,2,0,0,720,500,0
448,1829-06-03,2,0.0707920004783492,0.406622207043094,2100,3,3,0,0,735,725,0
451,1986-08-20,0,0.065771844295116,0.3035935146001458,2500,4,5,0,0,752,539,0
453,1973-09-04,0,0.0373322582376926,0.5308737909284728,2300,6,2,0,0,745,725,0
454,1956-05-15,0,0.0469012019654877,0.3678234640763163,2500,4,1,0,0,521,612,0
455,1979-07-21,2,0.0212859413712839,0.2126482357645815,2100,2,0,2,0,744,608,0
456,1931-01-05,0,0.0516894138384191,0.293298094283828,2200,5,7,0,0,711,719,0
458,1985-06-26,0,0.1501478975698147,0.2615195645647989,2300,3,3,0,0,732,737,0
460,1989-08-10,0,0.0291499385072412,0.3179820666487708,2000,3,5,0,0,684,503,1
461,1992-09-08,1,0.0057761354559653,0.3428316160022769,2200,9,5,0,0,718,566,0
462,1941-06-13,1,0.0697231762770446,0.0863472198032202,2800,7,1,0,0,588,759,0
463,1937-08-13,0,0.1030717638997429,0.3681103310217793,2000,9,4,0,0,774,783,0
465,1942-12-30,0,0.0119953128854458,0.3383728492920683,2800,0,3,0,1,821,535,0
467,1962-10-10,1,0.049451865103399,0.4742608922144555,2200,3,3,1,0,667,563,1
468,1984-11-16,2,0.042736434772084,0.3972525255466717,2100,7,2,0,0,769,774,0
470,1949-12-08,0,0.052189648869104,0.2801679122179891,2400,4,1,1,0,655,572,1
471,1969-08-14,0,0.0170660792634316,0.27634505302781,2300,5,3,0,0,528,561,0
472,1932-08-10,0,0.0090987742396557,0.2666078630026136,2000,6,6,0,0,777,658,0
473,1982-07-10,0,0.0635438088751461,0.4097345966205702,2100,7,2,0,0,551,725,0
474,1979-02-12,1,0.0394932166748216,0.3081251002318712,2000,4,4,0,0,827,697,0
476,1947-08-27,1,0.0114794850676106,0.2923406827971686,2100,5,0,0,0,708,691,0
477,1952-08-23,0,0.0260632177969703,0.362682600749026,3000,8,5,0,0,719,596,0
480,1978-04-07,0,0.005088183671467,0.2868965613987909,2000,6,2,0,0,666,748,0
481,1986-08-04,1,0.024041474284252,0.4249949563323524,2000,7,0,0,0,683,560,1
482,1946-09-29,1,0.0095163806263518,0.4249258189741873,2000,6,1,0,0,774,749,0
483,1970-02-06,0,0.0476389545467904,0.1650717709636576,2100,7,1,0,0,579,631,0
484,1961-10-09,0,0.008642350419101,0.2647695753151969,2100,10,1,0,0,721,786,0
486,1967-03-08,0,0.0708651816984288,0.2255220791183692,2600,5,3,0,0,699,572,0
489,1952-04-01,1,0.0011533829190648,0.5137949190133411,2500,4,3,1,0,516,591,0
490,1961-07-19,0,0.0670571157362079,0.5001475659400719,2600,7,2,0,0,528,724,1
491,1950-03-12,1,0.0024608332849119,0.2960664619679683,2000,3,2,1,0,651,558,0
492,1979-03-30,0,0.2539720250655398,0.2875964936096442,2600,6,2,0,0,527,633,0
493,1954-03-11,0,0.0442262669996012,0.3988586227781917,2300,4,0,0,0,511,520,0
496,1977-09-29,0,0.0114265019231296,0.3107710504062149,2200,4,1,0,0,528,627,1
497,1964-01-19,0,0.0743836660485331,0.2830901059420512,2500,8,4,0,0,608,671,0
498,1970-07-27,1,0.068381504831873,0.5103861948084191,2400,5,2,0,0,503,756,0
499,1959-11-28,0,0.0100017230381454,0.3681492918191603,2100,4,4,0,0,711,529,1
500,1938-05-18,0,0.0268349938504115,0.2513382371705727,2000,3,2,0,1,727,674,0
501,1933-05-17,1,0.0079484248089691,0.2236532244134992,2000,4,3,0,1,795,739,0
503,1961-05-07,0,0.1332743600249198,0.2808486871310881,2000,6,1,1,0,783,636,0
505,1933-01-22,1,0.0750511020054448,0.3114526220535753,2100,3,3,0,0,591,827,0
506,1934-12-01,0,0.0317925150702162,0.33836039358345,2600,5,2,1,0,666,766,0
507,1953-11-16,0,0.0885055584755115,0.2937917890533992,2000,5,1,0,0,753,652,0
508,1946-09-05,1,0.0209360751903049,0.4119487997044507,2400,5,4,0,0,517,614,1
509,1939-11-17,0,0.0917341249268085,0.3956920227337127,2400,4,4,0,0,671,556,0
511,1973-12-10,0,0.0452541623407378,0.158800071151789,2500,3,0,0,0,827,594,0
514,1942-06-28,1,0.1218435404271279,0.245901812661055,2500,3,2,0,0,674,787,0
516,1934-02-09,0,0.0348559901562377,0.2816617574664035,2100,6,2,0,0,713,694,0
517,1983-03-19,0,0.1568528308771928,0.5327458787231637,2100,3,3,0,0,528,570,0
518,1949-08-29,1,0.0960183047484792,0.3641820145875119,2300,5,2,1,0,587,614,0
520,1983-09-21,1,0.133089714711327,0.4809516321298273,2100,3,1,0,0,503,810,0
521,1996-06-14,0,0.1259968643270978,0.2624518320349732,2000,5,0,0,0,665,696,0
522,1968-12-06,1,0.0014089117316548,0.3677787193209061,2000,3,5,0,0,517,594,0
523,1980-12-22,0,0.003548771686826,0.2337658818242525,2000,3,4,0,0,839,582,0
524,1970-09-18,0,0.0998095167209827,0.392207814100994,2200,4,5,0,0,694,732,0
525,1930-08-14,0,0.0127860273147625,0.1117730454474487,2500,5,2,0,0,785,567,0
526,1976-11-01,1,0.0014795641199984,0.096056015138962,3200,7,1,0,0,756,501,0
527,1994-02-24,0,0.1323405008809536,0.2262615669875396,2000,0,3,0,0,772,682,0
529,1984-03-28,0,0.0469986977163459,0.3369842084791272,2100,11,0,0,2,520,531,0
530,1937-11-01,2,0.0047025018422511,0.1935900023922934,2400,2,1,0,0,735,502,0
531,1999-05-12,0,0.0393084665564833,0.1995969905154538,2400,4,1,0,0,623,782,0
533,1978-05-01,0,0.0060907769082108,0.3285252836940621,2100,5,1,0,0,760,754,0
534,1952-11-12,0,0.0065049664791075,0.4117291405041839,2000,4,3,0,0,835,811,0
535,1988-01-29,0,0.037687110292803,0.247343015124136,2000,2,1,0,0,809,830,0
536,1948-01-22,0,0.0489422294591442,0.2289820541990159,2500,6,0,0,0,635,568,0
537,1964-11-24,3,0.043366063519609,0.3248100234629759,2000,3,2,0,0,519,756,0
538,1953-02-24,0,0.0832065119915392,0.3547368059463315,2800,4,2,0,0,706,816,0
539,1938-10-27,0,0.0287193243720091,0.2696221780690141,2300,7,2,0,1,820,500,0
540,1975-09-04,1,0.0087969827530629,0.4835831681495258,2300,3,1,0,1,750,758,0
541,1996-06-22,0,0.0988557909293161,0.2056287960218137,2000,11,2,0,0,757,526,0
543,1957-06-30,0,0.0583673605358357,0.3864260017504539,2000,4,6,0,0,588,569,1
544,1976-08-28,0,0.0434692842748022,0.1597898098092076,2900,8,3,1,1,720,573,0
545,1991-11-23,0,0.0180303633092147,0.4663244912932418,2000,4,1,0,1,741,574,1
546,1988-05-06,0,0.0628440712066823,0.5066008870446668,2300,6,1,0,0,553,575,0
547,1957-04-24,2,0.0752977913929152,0.4735956947550397,3500,9,3,0,1,522,696,0
548,1987-09-28,0,0.0941173928516257,0.3288596133295607,2400,6,3,0,0,710,503,1
550,1988-07-06,0,0.0245031477074171,0.5049254876248962,2700,2,5,0,0,667,775,0
551,1936-04-03,0,0.0002447188658895,0.4297488373192102,2100,8,4,0,0,825,505,1
552,1950-09-05,0,0.0221037758979746,0.4263865333520668,2400,2,1,0,0,686,807,0
553,1990-02-04,0,0.0468957512522737,0.2872875192055552,2000,1,3,1,0,521,513,0
554,1999-02-05,1,0.050529841167856,0.3395188229745788,2100,3,4,0,0,598,838,0
555,1997-07-14,0,0.1591472528021075,0.4440894344493096,2100,9,2,0,0,610,562,0
557,1999-04-22,0,0.0397880334678471,0.4887105359177479,2000,4,5,0,0,798,784,0
558,1964-06-22,0,0.0640066726591398,0.4302126383508677,2100,2,2,0,0,706,596,0
559,1950-01-01,0,0.0712764735668248,0.277893130779362,2100,5,0,0,0,751,806,0
561,1949-10-29,1,0.0864712965451694,0.296227496619364,2100,8,2,0,0,626,804,0
562,1983-02-08,0,0.231561567502595,0.4286294913821307,2300,3,0,0,0,633,520,1
563,1972-04-10,2,0.0230353198193998,0.5818476440052566,2200,7,2,0,0,668,833,0
564,1950-09-05,1,0.06067699565844,0.3261661249494253,2200,7,4,0,0,688,611,0
565,1943-12-20,0,0.079851490826658,0.4305066194472005,2100,2,2,0,1,823,687,0
566,1945-08-22,0,0.0606143104953302,0.3556160716870949,2100,5,3,1,1,674,805,0
567,1987-08-10,0,0.0879143972388085,0.4064981360868407,2000,5,2,0,0,560,637,0
568,1998-11-24,0,0.0139338546306968,0.2874974757497687,2100,7,5,0,0,510,634,0
571,1988-05-03,0,0.0291809676428235,0.409807345855829,2200,5,3,0,0,816,528,0
572,1998-06-29,0,0.0028053265228037,0.2609594688731813,2000,6,1,0,1,714,791,0
573,1954-09-05,0,0.0020502533558403,0.3385435580884666,2700,6,5,1,0,505,829,0
574,1952-09-03,0,0.1092011282975161,0.4004160429141804,2300,7,0,0,0,662,749,0
575,1991-02-21,0,0.0272836491769891,0.5205481729052331,2700,5,0,0,1,551,617,0
577,1935-01-18,1,0.0285063555452884,0.3495492017592129,3000,2,2,0,1,547,770,0
578,1952-02-24,0,0.0134163291198109,0.3152910841422151,2200,10,2,0,0,768,533,0
579,1998-02-23,0,0.1851127925528551,0.6341575583743254,2200,8,1,0,0,534,587,0
581,1973-04-26,0,0.0212590200113401,0.0948424670595172,2500,6,0,0,0,683,694,0
582,1977-11-30,1,0.0015043418869637,0.2418881941437202,2200,2,0,0,0,761,719,0
584,1991-02-15,1,0.0150322193046852,0.4715223073518963,2800,4,1,0,0,504,703,0
585,1977-01-04,1,0.0570271365674113,0.4738912465231575,2100,5,3,0,0,744,537,0
586,1977-12-20,1,0.070823090646306,0.3686769790644669,2000,5,0,0,0,689,752,0
588,1939-11-16,0,0.0254860557219418,0.4062501115450614,2100,8,2,0,0,692,623,0
589,1980-11-26,0,0.0614427576763582,0.3105319042425735,3000,4,2,1,0,674,800,0
590,1965-06-27,0,0.2463160479638636,0.462354410105859,2000,6,2,0,0,573,539,0
591,1989-05-03,0,0.0452297750774004,0.3896595396871373,2100,5,0,1,0,566,631,0
594,1984-12-20,1,0.0108015210728545,0.4234392767169947,2600,10,2,0,0,620,820,0
595,1932-02-05,0,0.0156434190683807,0.5437771688700328,2500,3,1,0,0,667,565,0
596,1960-08-23,1,0.0398431221871257,0.3108255755306713,2100,3,1,0,0,603,559,0
597,1971-10-25,1,0.0126022886753715,0.4615952709937936,2000,3,1,0,0,769,601,1
599,1946-06-17,0,0.1173439829864235,0.139970608513204,2000,4,1,0,0,714,718,0
600,1956-02-22,0,0.045809383610205,0.3492876932260166,2100,6,1,0,0,802,609,0
601,1960-04-11,1,0.0091586139994787,0.1812757540698208,2000,3,3,0,0,553,653,0
602,1970-07-05,0,0.0296266459736061,0.1949345423878927,2000,3,1,0,0,807,546,0
603,1934-05-22,1,0.0048336928400945,0.3270303940016694,2300,7,1,0,0,787,714,0
604,1939-01-18,0,0.0381122671416977,0.443574957158075,3100,10,3,0,0,709,602,0
605,1946-04-14,2,0.0019440065741231,0.2309824789492227,2100,5,1,0,0,579,517,0
606,1992-07-19,0,0.037969703094415,0.1659751317814627,2400,3,2,0,0,677,592,0
607,1935-11-04,0,0.0265378423382981,0.3290907819837548,2300,3,2,0,0,779,832,0
608,1944-05-13,0,0.002921166023151,0.1939476729107004,2000,7,2,1,0,834,561,0
609,1960-05-02,0,0.1221078369723256,0.5369114461609708,2300,7,3,0,0,712,603,1
610,1933-08-29,0,0.0888648528530919,0.3097342273375787,2000,6,1,0,1,839,713,0
612,1929-11-05,0,0.0951724699590159,0.4150934107655224,2300,7,3,0,0,550,781,1
613,1998-05-23,0,0.0232273292050272,0.2872279367479708,2500,3,2,0,0,564,574,0
614,1949-11-16,0,0.0013190175320393,0.3319862937785278,2000,7,1,0,0,570,671,0
616,1933-08-04,0,0.035534650260382,0.30395231403899,2100,5,3,0,0,628,547,0
617,1992-08-25,1,0.0061235849683131,0.4287031517641944,2000,6,1,0,0,823,806,0
618,1990-06-25,2,0.0450752399141477,0.4425127148644491,2600,4,2,0,0,590,741,0
619,1949-07-17,1,0.0692876506321379,0.4209159449075286,3600,6,1,0,0,633,677,0
622,1993-05-07,1,0.0135235797339362,0.3685196979153555,2600,5,1,1,0,793,606,1
624,1949-03-26,0,0.0225903206958119,0.1809212313643073,2000,2,1,0,0,637,602,1
625,1971-01-24,0,0.0119690284812753,0.5663232177676211,3000,4,0,0,1,679,721,0
626,1951-08-19,1,0.0417635703702643,0.4904070294904138,2200,2,1,0,0,525,816,0
627,1982-12-03,1,0.0188179204487429,0.4062912234926674,2500,5,4,0,0,711,628,0
628,1945-12-09,0,0.0288911033636581,0.2805740950685813,2100,6,2,0,0,602,619,0
629,1943-01-20,0,0.0316704174078947,0.339333264440796,2200,6,2,0,1,575,610,0
630,1974-02-10,0,0.0326874093904594,0.4504620081931051,2100,4,0,0,0,642,589,0
631,1950-03-15,1,0.0905850920470907,0.2432450238835635,2000,6,3,0,0,508,697,0
632,1956-02-14,0,0.0795793776562305,0.3355537984887469,2000,6,2,0,0,593,644,1
633,1947-07-28,0,0.0173119521837782,0.3017586214725916,2000,1,1,0,0,666,515,1
634,1955-07-01,0,0.0507258923788122,0.2647049584548537,2800,5,1,0,1,813,605,0
635,1953-12-24,0,0.0265789540751742,0.1737677669281361,2200,1,3,0,0,610,839,0
636,1973-10-27,0,0.030499874794634,0.2116132522430611,2100,4,0,0,0,798,534,0
637,1950-11-04,0,0.1064609161800439,0.6009428927406598,2000,3,1,0,0,717,705,0
639,1959-11-09,0,0.0095921369956187,0.2006892297754718,2200,7,2,0,0,581,730,0
640,1997-12-09,0,0.077809574779488,0.304460508462416,2100,4,2,0,0,660,628,0
641,1960-02-29,0,0.1586179325598122,0.6002909268907103,2400,4,2,0,0,510,761,0
642,1969-03-08,1,0.0287895350136924,0.4544156200525687,2300,9,2,0,0,830,502,0
644,1995-03-31,0,0.1568520588768505,0.5788370859996415,2600,4,1,1,0,798,528,0
646,1976-11-25,1,0.0275571813094495,0.399004743980445,2300,9,2,0,0,759,674,0
647,1996-06-18,0,0.0007387997472593,0.3751941308477817,2100,5,1,1,0,621,627,0
648,1958-07-22,0,0.0091789571417587,0.5401606232947622,2100,2,5,0,0,578,589,0
649,1983-03-30,2,0.0140509027778521,0.1269629683590936,2100,5,0,0,0,749,761,0
650,1966-03-31,1,0.1951464500433792,0.2604665641994667,2100,8,3,1,0,751,643,0
651,1969-02-28,1,0.0108482565540711,0.4844974075049091,2000,4,0,0,0,593,796,0
652,1999-01-26,1,0.0854101460088213,0.1580749765582551,2700,6,5,0,1,755,540,0
653,1989-04-21,0,0.0197174228926485,0.2003694731756403,2500,4,1,0,0,552,794,0
654,1966-08-24,0,0.0600767367936765,0.3958741742947995,2300,7,1,0,0,501,835,0
655,1987-12-07,0,0.0181391507069416,0.2535169550645869,2200,6,1,0,0,546,515,0
656,1968-11-06,1,0.0863261022712264,0.3299012548809381,2300,7,5,0,1,799,536,1
657,1966-10-16,0,0.0259262304386294,0.3440536529184895,2200,5,0,0,0,696,677,0
659,1989-03-27,0,0.0291684610229693,0.4208684873996937,2000,3,0,0,0,799,728,0
660,1986-09-12,1,0.0228011636573319,0.31373533488562,2400,7,0,0,0,810,648,0
661,1988-06-13,0,0.286156013008685,0.3438749552664557,2000,8,3,2,0,557,563,0
662,1964-02-04,1,0.0441974153649146,0.3130061577642544,2100,1,1,0,0,601,615,1
663,1941-06-14,0,0.0424441414200451,0.2907063264625869,2000,3,1,0,0,708,806,0
664,1938-06-30,0,0.0737877310497721,0.3068137857948739,2100,4,7,2,0,626,622,0
665,1973-09-08,0,0.0453972129329997,0.4062722870497016,2000,6,2,0,1,650,579,1
666,1993-07-26,0,0.0326006436616739,0.1714002873839726,2200,5,0,0,0,570,837,0
667,1998-11-18,1,0.0276854313625282,0.5031835947362111,2300,4,2,0,0,653,633,0
669,1997-05-06,1,0.005562341243924,0.5716220592562035,2300,4,6,0,1,602,831,0
670,1986-10-26,0,0.1122920137593279,0.2817506922546859,2400,7,0,0,0,556,807,1
671,1983-02-13,0,0.0305789119253577,0.3780770456077935,2800,10,5,0,0,818,520,0
673,1949-07-05,0,0.0102915207176951,0.4374593234166279,2300,5,3,0,0,577,533,0
674,1954-02-08,0,0.1323203003518875,0.29563986310655,2000,5,2,1,0,681,561,0
675,1930-11-13,0,0.0325584498687209,0.2172635979080565,2100,6,4,0,0,738,755,0
677,1995-10-14,0,0.0213643534623469,0.3220771301289765,2700,6,1,0,0,739,668,0
679,1936-01-23,1,0.2586405876160503,0.6195552187193957,2200,6,1,0,0,658,817,0
680,1969-11-14,0,0.0769701374966574,0.2367413972316078,2600,4,2,0,0,674,669,0
681,1963-02-15,0,0.0968009324068764,0.457681326555938,2200,6,2,0,0,603,611,0
683,1963-04-15,0,0.0675443812067808,0.2682444979373754,2100,4,2,0,0,763,559,0
684,1945-12-21,1,0.0441145278604976,0.3712877095338883,2000,8,3,0,0,617,823,0
687,1967-11-18,0,0.0283883870745898,0.5236389401116046,2500,7,1,0,0,645,683,0
689,1983-12-18,1,0.0156497442209168,0.2880012528361689,2200,2,3,0,0,685,784,1
691,1942-12-02,0,0.2412837017711464,0.2243451953494845,2100,5,0,0,0,609,733,0
692,1946-10-11,0,0.0021046445997747,0.1812555124687351,2100,5,3,0,0,592,532,0
693,1977-06-06,1,0.0120867844552097,0.3983595035833755,2000,2,3,0,0,719,621,1
695,1943-11-01,0,0.0183120320242655,0.1941759409684756,2100,6,2,0,0,560,634,0
696,1956-11-28,0,0.0471527183905331,0.4196668119019435,2000,4,2,0,0,582,752,1
698,1974-05-24,0,0.0351525484682234,0.4669825026357274,2100,6,2,0,1,752,573,0
699,1930-12-01,0,0.0376927549227997,0.4776094976408331,2000,12,1,0,0,662,516,0
700,1981-03-05,0,0.0404047958810928,0.1436133547902393,2300,5,1,0,1,774,768,0
701,1982-12-06,2,0.0596408718139387,0.4371470475812669,2500,9,3,1,0,536,516,0
702,1933-06-07,1,0.0500563875146543,0.2121433252877044,2000,3,1,1,0,790,745,0
703,1965-02-27,0,0.0132332083722665,0.4607224397721822,2200,5,2,0,0,539,534,0
705,1996-04-19,0,0.133276891486611,0.2998674598556648,2100,3,3,0,0,645,671,0
706,1930-10-12,1,0.0068329746379975,0.2810474995823668,2400,6,2,0,0,552,831,0
707,1990-11-08,0,0.1402881137865639,0.3837692332784547,2400,3,2,0,0,820,649,0
709,1989-10-02,0,0.0126274887473849,0.349501461300005,2000,6,3,0,1,507,786,0
710,1933-05-06,0,0.0340255173686824,0.3183303198169114,2100,5,0,0,0,656,633,0
711,1947-10-30,2,0.1856705757475788,0.1313976477767328,2100,4,7,0,0,679,517,0
712,1976-01-02,0,0.0300965098753896,0.4973323697582594,2400,4,1,0,0,832,724,0
713,1988-11-10,0,0.0752148111414842,0.3887066389451337,2300,3,1,0,0,701,757,0
714,1946-04-13,1,0.0080977815910141,0.2148739969728779,2200,7,2,0,0,809,514,1
715,1966-05-04,0,0.0271559163967745,0.3213340984054415,2300,3,2,0,0,583,542,0
716,1960-09-23,0,0.077455495198843,0.3529114439130935,2200,7,2,0,0,514,532,0
717,1941-11-06,1,0.0200854713318599,0.2840320734518707,2200,4,1,0,0,728,734,0
718,1988-07-31,0,0.0967248373107621,0.0734635195806716,2300,7,2,0,0,584,713,0
719,1954-11-17,1,0.0634348639260445,0.2654499340316899,2200,3,3,0,0,788,702,0
720,1982-05-23,0,0.0226632435393195,0.2048447586739637,2400,3,1,0,0,747,752,0
721,1938-09-19,1,0.0144234492057462,0.606658197421603,2400,5,2,0,0,696,591,0
722,1966-05-07,0,0.0978563373611044,0.2985174339481196,2200,4,2,0,0,545,602,1
723,1978-05-06,0,0.1310460986407897,0.2041842823746624,2300,9,2,0,0,754,710,0
724,1942-08-15,0,0.0036429018054211,0.4286373961821697,2100,2,0,0,0,626,622,0
725,1952-10-08,0,0.0443381322918424,0.229082455609896,2100,5,3,0,0,630,503,0
726,1965-06-15,1,0.0382083912744702,0.1697232871256973,2100,6,2,1,0,713,767,0
727,1986-06-22,0,0.0139389643541872,0.2790284883969368,2200,2,0,0,0,548,674,0
729,1956-01-20,2,0.001246071844104,0.3609607973647029,2000,2,1,0,0,543,600,0
730,1999-02-15,0,0.0269423175161938,0.3190816583943263,2200,3,3,0,0,596,617,0
731,1984-11-20,0,0.0787570850832697,0.1288920983711823,2400,4,6,0,0,701,815,0
732,1985-06-25,1,0.0043223756486365,0.3622709439739324,2000,8,1,0,0,649,706,0
733,1930-09-28,2,0.0242975758753713,0.2433087926157352,2400,2,2,0,0,728,620,0
734,1954-08-30,0,0.0421152240964197,0.4004973825759265,2200,7,0,0,0,609,830,0
738,1961-11-01,0,0.0373099181422252,0.2366844644475868,2100,8,4,1,0,730,632,0
739,1934-10-08,0,0.0019050300491081,0.4809127683822935,2100,7,1,0,0,511,816,0
740,1934-09-13,1,0.0859352217284707,0.199018960701946,2300,2,0,1,0,561,724,0
741,1961-03-15,1,0.0101070792839855,0.4253815158438917,2400,7,3,0,1,578,586,0
742,1960-11-22,0,0.0110582025787156,0.3874128307809812,2300,6,1,0,0,732,516,0
743,1950-10-03,0,0.0012865162353209,0.2621851996125452,2400,5,1,0,0,605,536,0
744,1965-10-23,1,0.0565811395463737,0.0452147776046786,2000,5,3,0,0,726,526,0
